c1, c2, dist, nm
50, 59, 74, 45
50, 60, 383, -25
50, 61, 352, 3
50, 62, 328, -10
50, 63, 1170, -10
50, 64, 1586, -5
50, 65, 1555, -11
50, 66, 2577, -7
50, 67, 1183, 2
50, 68, 1191, 0
50, 69, 1245, -16
50, 70, 2345, -5
50, 71, 2211, -8
50, 72, 1954, -12
50, 73, 1166, -3
51, 52, 524, 2
51, 53, 868, -17
51, 54, 1825, 3
51, 55, 91, 28
51, 56, 1308, -15
51, 57, 2069, -2
51, 58, 2381, 2
51, 59, 2112, 12
51, 60, 2439, 1
51, 61, 2376, 1
51, 62, 2396, 2
51, 63, 1122, -5
51, 64, 679, -20
51, 65, 871, -13
51, 66, 1114, -2
51, 67, 989, 6
51, 68, 994, 2
51, 69, 997, -9
51, 70, 646, 2
51, 71, 525, -18
51, 72, 956, -9
51, 73, 1094, -2
52, 53, 1080, -1
52, 54, 1301, 2
52, 55, 458, 2
52, 56, 1050, 3
52, 57, 1547, 2
52, 58, 1876, 1
52, 59, 1589, 2
52, 60, 1929, 0
52, 61, 1868, 0
52, 62, 1885, 7
52, 63, 682, -1
52, 64, 356, -3
52, 65, 595, -5
52, 66, 1346, 0
52, 67, 474, -3
52, 68, 470, 0
52, 69, 546, 1
52, 70, 923, 1
52, 71, 763, 3
52, 72, 923, 0
52, 73, 591, -1
53, 54, 2103, 4
53, 55, 939, 6
53, 56, 976, -9
53, 57, 2279, -4
53, 58, 2447, -1
53, 59, 2338, 2
53, 60, 2519, 3
53, 61, 2455, -3
53, 62, 2492, 8
53, 63, 1208, 2
53, 64, 872, 9
53, 65, 823, -3
53, 66, 265, 17
53, 67, 1325, -3
53, 68, 1438, -2
53, 69, 1160, 3
53, 70, 229, -7
53, 71, 348, 0
53, 72, 452, 9
53, 73, 1618, 1
54, 55, 1758, -2
54, 56, 1342, 4
54, 57, 268, 49
54, 58, 693, -9
54, 59, 295, -14
54, 60, 717, 8
54, 61, 670, 9
54, 62, 664, -4
54, 63, 898, -20
54, 64, 1275, -3
54, 65, 1281, -5
54, 66, 2325, 1
54, 67, 846, -17
54, 68, 836, -10
54, 69, 947, -7
54, 70, 2050, -2
54, 71, 1908, -2
54, 72, 1709, 6
54, 73, 803, 11
55, 56, 1311, -1
55, 57, 2006, 0
55, 58, 2328, 0
55, 59, 2047, 4
55, 60, 2384, 1
55, 61, 2321, 2
55, 62, 2340, 2
55, 63, 1086, -6
55, 64, 655, -15
55, 65, 863, -12
55, 66, 1190, 2
55, 67, 929, 1
55, 68, 923, 1
55, 69, 958, -3
55, 70, 722, -2
55, 71, 592, -13
55, 72, 992, -3
55, 73, 1014, -1
56, 57, 1442, 8
56, 58, 1515, 10
56, 59, 1507, 20
56, 60, 1592, 4
56, 61, 1529, 12
56, 62, 1573, 21
56, 63, 555, 7
56, 64, 700, 9
56, 65, 461, 10
56, 66, 1113, 6
56, 67, 875, 16
56, 68, 1046, 3
56, 69, 632, -3
56, 70, 1054, -4
56, 71, 990, 0
56, 72, 525, 94
56, 73, 1241, 1
57, 58, 441, -27
57, 59, 65, -2
57, 60, 454, 7
57, 61, 413, -24
57, 62, 400, -19
57, 63, 1073, -22
57, 64, 1486, -11
57, 65, 1459, -10
57, 66, 2486, 0
57, 67, 1082, -5
57, 68, 1091, -17
57, 69, 1146, -16
57, 70, 2247, -1
57, 71, 2112, -3
57, 72, 1863, -3
57, 73, 1070, -2
58, 59, 454, -12
58, 60, 78, 4
58, 61, 36, -29
58, 62, 87, -40
58, 63, 1296, -19
58, 64, 1744, -5
58, 65, 1660, -6
58, 66, 2620, -1
58, 67, 1401, 1
58, 68, 1449, 4
58, 69, 1400, -10
58, 70, 2456, -2
58, 71, 2338, -5
58, 72, 2003, -4
58, 73, 1466, -3
59, 60, 456, -12
59, 61, 423, -13
59, 62, 402, -43
59, 63, 1131, -40
59, 64, 1538, -16
59, 65, 1517, -10
59, 66, 2547, -1
59, 67, 1127, 3
59, 68, 1128, 4
59, 69, 1200, -24
59, 70, 2303, -1
59, 71, 2166, -8
59, 72, 1924, -12
59, 73, 1098, -4
60, 61, 65, -17
60, 62, 54, 30
60, 63, 1361, -4
60, 64, 1807, 2
60, 65, 1729, -4
60, 66, 2695, -1
60, 67, 1455, 1
60, 68, 1496, -2
60, 69, 1462, 0
60, 70, 2525, 1
60, 71, 2406, -2
60, 72, 2077, -7
60, 73, 1503, -5
61, 62, 54, -25
61, 63, 1296, -9
61, 64, 1743, -4
61, 65, 1664, -8
61, 66, 2631, 0
61, 67, 1393, 3
61, 68, 1437, 4
61, 69, 1398, -2
61, 70, 2460, 2
61, 71, 2341, 2
61, 72, 2013, -8
61, 73, 1449, 2
62, 63, 1326, 2
62, 64, 1770, -19
62, 65, 1697, -19
62, 66, 2672, 0
62, 67, 1411, -2
62, 68, 1448, 4
62, 69, 1424, -9
62, 70, 2494, -5
62, 71, 2372, -6
62, 72, 2052, -18
62, 73, 1452, -2
63, 64, 453, -23
63, 65, 386, -16
63, 66, 1427, -1
63, 67, 339, 22
63, 68, 508, 7
63, 69, 135, -30
63, 70, 1176, -7
63, 71, 1048, 6
63, 72, 813, -6
63, 73, 694, -1
64, 65, 240, -38
64, 66, 1125, 0
64, 67, 455, 30
64, 68, 568, 12
64, 69, 345, 14
64, 70, 780, 1
64, 71, 634, 0
64, 72, 605, -1
64, 73, 756, -1
65, 66, 1047, 1
65, 67, 557, 11
65, 68, 709, 13
65, 69, 348, 32
65, 70, 796, -4
65, 71, 678, -7
65, 72, 452, -11
65, 73, 909, 3
66, 67, 1572, -2
66, 68, 1692, 0
66, 69, 1393, 1
66, 70, 467, -1
66, 71, 608, -3
66, 72, 624, -4
66, 73, 1876, -1
67, 68, 171, 37
67, 69, 244, -40
67, 70, 1233, -5
67, 71, 1082, -4
67, 72, 1008, -10
67, 73, 367, 10
68, 69, 414, -9
68, 70, 1324, 0
68, 71, 1168, 4
68, 72, 1152, -3
68, 73, 201, 4
69, 70, 1104, -2
69, 71, 966, -8
69, 72, 799, 0
69, 73, 611, 2
70, 71, 159, 4
70, 72, 542, 3
70, 73, 1490, -3
71, 72, 513, -10
71, 73, 1332, -6
72, 73, 1349, -4
