c1, c2, dist, nm
50, 59, 74, 2
50, 60, 383, 0
50, 61, 352, -5
50, 62, 328, -2
50, 63, 1170, -12
50, 64, 1586, -7
50, 65, 1555, -13
50, 66, 2577, -2
50, 67, 1183, 1
50, 68, 1191, 0
50, 69, 1245, -13
50, 70, 2345, -9
50, 71, 2211, -1
50, 72, 1954, -14
50, 73, 1166, -10
51, 52, 524, -13
51, 53, 868, -6
51, 54, 1825, 1
51, 55, 91, -8
51, 56, 1308, -15
51, 57, 2069, -2
51, 58, 2381, 10
51, 59, 2112, 19
51, 60, 2439, 0
51, 61, 2376, -7
51, 62, 2396, 11
51, 63, 1122, -20
51, 64, 679, 2
51, 65, 871, -16
51, 66, 1114, -1
51, 67, 989, -5
51, 68, 994, -13
51, 69, 997, -19
51, 70, 646, -3
51, 71, 525, -11
51, 72, 956, -8
51, 73, 1094, -5
52, 53, 1080, -1
52, 54, 1301, -5
52, 55, 458, 7
52, 56, 1050, 0
52, 57, 1547, -1
52, 58, 1876, 1
52, 59, 1589, 1
52, 60, 1929, 4
52, 61, 1868, 1
52, 62, 1885, -3
52, 63, 682, 4
52, 64, 356, -3
52, 65, 595, 3
52, 66, 1346, 5
52, 67, 474, 2
52, 68, 470, 2
52, 69, 546, 0
52, 70, 923, 3
52, 71, 763, -5
52, 72, 923, -1
52, 73, 591, 2
53, 54, 2103, -7
53, 55, 939, 8
53, 56, 976, -15
53, 57, 2279, 14
53, 58, 2447, 0
53, 59, 2338, 10
53, 60, 2519, 7
53, 61, 2455, -1
53, 62, 2492, 5
53, 63, 1208, 4
53, 64, 872, 1
53, 65, 823, -1
53, 66, 265, -5
53, 67, 1325, -7
53, 68, 1438, -2
53, 69, 1160, 3
53, 70, 229, -5
53, 71, 348, 2
53, 72, 452, -10
53, 73, 1618, -13
54, 55, 1758, 2
54, 56, 1342, 3
54, 57, 268, 13
54, 58, 693, -10
54, 59, 295, -4
54, 60, 717, 2
54, 61, 670, -7
54, 62, 664, 5
54, 63, 898, -8
54, 64, 1275, -8
54, 65, 1281, 10
54, 66, 2325, 5
54, 67, 846, -4
54, 68, 836, -16
54, 69, 947, 7
54, 70, 2050, -4
54, 71, 1908, 8
54, 72, 1709, 4
54, 73, 803, 3
55, 56, 1311, -6
55, 57, 2006, 1
55, 58, 2328, 3
55, 59, 2047, 8
55, 60, 2384, 4
55, 61, 2321, 6
55, 62, 2340, -6
55, 63, 1086, -2
55, 64, 655, -7
55, 65, 863, -5
55, 66, 1190, -1
55, 67, 929, -3
55, 68, 923, -2
55, 69, 958, -1
55, 70, 722, -2
55, 71, 592, -3
55, 72, 992, -3
55, 73, 1014, 1
56, 57, 1442, -7
56, 58, 1515, 2
56, 59, 1507, 21
56, 60, 1592, 4
56, 61, 1529, 5
56, 62, 1573, 9
56, 63, 555, -6
56, 64, 700, 9
56, 65, 461, 3
56, 66, 1113, 3
56, 67, 875, 9
56, 68, 1046, 4
56, 69, 632, 8
56, 70, 1054, 3
56, 71, 990, 0
56, 72, 525, 79
56, 73, 1241, -2
57, 58, 441, -9
57, 59, 65, -9
57, 60, 454, -6
57, 61, 413, -5
57, 62, 400, -7
57, 63, 1073, -9
57, 64, 1486, -8
57, 65, 1459, 4
57, 66, 2486, -3
57, 67, 1082, -12
57, 68, 1091, -15
57, 69, 1146, 1
57, 70, 2247, -2
57, 71, 2112, -9
57, 72, 1863, -12
57, 73, 1070, -3
58, 59, 454, 4
58, 60, 78, 3
58, 61, 36, -9
58, 62, 87, 4
58, 63, 1296, -8
58, 64, 1744, -12
58, 65, 1660, 8
58, 66, 2620, -8
58, 67, 1401, 2
58, 68, 1449, 18
58, 69, 1400, -3
58, 70, 2456, -1
58, 71, 2338, -12
58, 72, 2003, -5
58, 73, 1466, -1
59, 60, 456, -8
59, 61, 423, 2
59, 62, 402, 3
59, 63, 1131, -19
59, 64, 1538, -18
59, 65, 1517, -9
59, 66, 2547, -3
59, 67, 1127, 9
59, 68, 1128, 10
59, 69, 1200, -11
59, 70, 2303, -5
59, 71, 2166, -20
59, 72, 1924, -7
59, 73, 1098, -2
60, 61, 65, 6
60, 62, 54, 8
60, 63, 1361, -7
60, 64, 1807, -5
60, 65, 1729, 1
60, 66, 2695, -4
60, 67, 1455, 20
60, 68, 1496, 5
60, 69, 1462, -5
60, 70, 2525, -2
60, 71, 2406, -9
60, 72, 2077, -12
60, 73, 1503, -7
61, 62, 54, -3
61, 63, 1296, -1
61, 64, 1743, 0
61, 65, 1664, 1
61, 66, 2631, 2
61, 67, 1393, 13
61, 68, 1437, 7
61, 69, 1398, -8
61, 70, 2460, -1
61, 71, 2341, -3
61, 72, 2013, 5
61, 73, 1449, 3
62, 63, 1326, -1
62, 64, 1770, -8
62, 65, 1697, -1
62, 66, 2672, -2
62, 67, 1411, 0
62, 68, 1448, 1
62, 69, 1424, -12
62, 70, 2494, -5
62, 71, 2372, -2
62, 72, 2052, -17
62, 73, 1452, -8
63, 64, 453, 9
63, 65, 386, -11
63, 66, 1427, 1
63, 67, 339, -3
63, 68, 508, 0
63, 69, 135, -10
63, 70, 1176, -4
63, 71, 1048, 7
63, 72, 813, 3
63, 73, 694, -9
64, 65, 240, 2
64, 66, 1125, -1
64, 67, 455, 20
64, 68, 568, 6
64, 69, 345, -5
64, 70, 780, -1
64, 71, 634, -4
64, 72, 605, -1
64, 73, 756, -10
65, 66, 1047, 1
65, 67, 557, 15
65, 68, 709, 2
65, 69, 348, -4
65, 70, 796, -3
65, 71, 678, -3
65, 72, 452, -2
65, 73, 909, 3
66, 67, 1572, -1
66, 68, 1692, 1
66, 69, 1393, 0
66, 70, 467, 1
66, 71, 608, -3
66, 72, 624, 1
66, 73, 1876, -7
67, 68, 171, 18
67, 69, 244, 1
67, 70, 1233, -4
67, 71, 1082, -8
67, 72, 1008, -5
67, 73, 367, 5
68, 69, 414, -9
68, 70, 1324, -3
68, 71, 1168, 5
68, 72, 1152, 14
68, 73, 201, 6
69, 70, 1104, -5
69, 71, 966, -1
69, 72, 799, -3
69, 73, 611, 5
70, 71, 159, 1
70, 72, 542, 3
70, 73, 1490, -17
71, 72, 513, -5
71, 73, 1332, -2
72, 73, 1349, 0
