c1, c2, dist, nm
19, 24, 1148, -8
19, 25, 837, -3
19, 26, 1167, 0
19, 27, 1366, -8
19, 28, 1071, -10
19, 29, 808, 20
19, 30, 709, -12
19, 31, 1481, 1
19, 32, 1615, -2
19, 33, 546, 6
19, 34, 1018, -10
19, 35, 818, -3
19, 36, 1053, -40
19, 37, 437, -1
19, 38, 821, 76
19, 39, 390, 7
19, 40, 1115, -10
19, 41, 583, 17
19, 42, 983, -13
19, 43, 1326, -6
19, 44, 1664, 7
19, 45, 910, -3
19, 46, 1024, -4
19, 47, 1620, 0
19, 48, 863, 3
19, 49, 452, -1
19, 50, 817, 27
19, 51, 1503, 9
19, 52, 1028, -2
19, 53, 1563, -4
19, 54, 619, 17
19, 55, 1460, 2
19, 56, 725, -16
19, 57, 728, 10
19, 58, 906, 8
19, 59, 791, 23
19, 60, 973, 10
19, 61, 908, 15
19, 62, 939, 16
19, 63, 391, 7
19, 64, 844, 0
19, 65, 757, 8
19, 66, 1761, -2
19, 67, 582, 6
19, 68, 700, -7
19, 69, 505, 6
19, 70, 1554, -2
19, 71, 1432, -6
19, 72, 1137, -10
19, 73, 821, -2
20, 21, 1683, -10
20, 22, 1876, -4
20, 23, 1304, 1
20, 24, 1414, 10
20, 25, 838, 6
20, 26, 1271, 1
20, 27, 1541, -1
20, 28, 1320, -5
20, 29, 656, 24
20, 30, 1143, 2
20, 31, 1456, 0
20, 32, 1885, 3
20, 33, 834, -10
20, 34, 1243, -5
20, 35, 759, 7
20, 36, 1360, -6
20, 37, 818, -2
20, 38, 715, 51
20, 39, 286, -13
20, 40, 1419, 5
20, 41, 379, 49
20, 42, 1251, -6
20, 43, 1480, -2
20, 44, 1609, 2
20, 45, 1264, -2
20, 46, 1286, 2
20, 47, 1891, 0
20, 48, 587, -3
20, 49, 571, -14
20, 50, 682, 14
20, 51, 1499, 4
20, 52, 975, -1
20, 53, 1821, 0
20, 54, 326, 41
20, 55, 1431, 6
20, 56, 1156, -10
20, 57, 582, 21
20, 58, 968, 1
20, 59, 618, 18
20, 60, 1005, 1
20, 61, 950, 8
20, 62, 955, 5
20, 63, 644, -4
20, 64, 970, -9
20, 65, 1008, 3
20, 66, 2055, 3
20, 67, 527, -10
20, 68, 510, -14
20, 69, 662, -12
20, 70, 1750, -1
20, 71, 1603, 0
20, 72, 1453, 7
20, 73, 498, 12
21, 22, 268, 23
21, 23, 444, 20
21, 24, 294, 94
21, 25, 2191, 14
21, 26, 692, 21
21, 27, 465, 41
21, 28, 390, 27
21, 29, 1282, 28
21, 30, 750, 14
21, 31, 1044, 16
21, 32, 277, 17
21, 33, 855, 13
21, 34, 482, 15
21, 35, 2186, 7
21, 36, 2098, -1800
21, 37, 933, 10
21, 38, 2192, 52
21, 39, 1398, 9
21, 40, 264, -13
21, 41, 1934, 18
21, 42, 436, -7
21, 43, 531, 5
21, 44, 1189, 16
21, 45, 467, 26
21, 46, 2148, 26
21, 47, 280, 34
21, 48, 1483, 4
21, 49, 1114, 7
21, 50, 2188, 19
21, 51, 994, 14
21, 52, 1075, 1
21, 53, 265, 28
21, 54, 1943, 5
21, 55, 1048, 3
21, 56, 732, 131
21, 57, 2097, 16
21, 58, 2231, 12
21, 59, 2159, 22
21, 60, 2305, 14
21, 61, 2241, 8
21, 62, 2282, 45
21, 63, 1046, 0
21, 64, 794, 3
21, 65, 676, 9
21, 66, 390, 14
21, 67, 1222, 5
21, 68, 1357, 8
21, 69, 1024, 9
21, 70, 438, -8
21, 71, 481, 5
21, 72, 234, 172
21, 73, 1550, -1
22, 23, 577, -5
22, 24, 464, -17
22, 25, 2435, -2
22, 26, 739, 0
22, 27, 442, 3
22, 28, 555, -10
22, 29, 1406, 7
22, 30, 1014, -3
22, 31, 999, 4
22, 32, 10, 5
22, 33, 1070, 8
22, 34, 634, 7
22, 35, 2423, 0
22, 36, 2365, -16
22, 37, 1171, -1
22, 38, 2425, 0
22, 39, 1589, 1
22, 40, 492, -2
22, 41, 2152, 6
22, 42, 630, 11
22, 43, 524, 7
22, 44, 1109, 7
22, 45, 721, -4
22, 46, 2414, -3
22, 47, 15, 27
22, 48, 1604, 1
22, 49, 1305, -1
22, 50, 2418, -1
22, 51, 937, 12
22, 52, 1150, 2
22, 53, 71, 33
22, 54, 2154, 5
22, 55, 1009, 4
22, 56, 995, 0
22, 57, 2325, 1
22, 58, 2481, 0
22, 59, 2384, 3
22, 60, 2554, 0
22, 61, 2490, 0
22, 62, 2529, 6
22, 63, 1257, 4
22, 64, 934, -4
22, 65, 872, 0
22, 66, 196, 36
22, 67, 1385, 2
22, 68, 1501, -4
22, 69, 1214, 2
22, 70, 294, 8
22, 71, 419, 2
22, 72, 479, -21
22, 73, 1683, 0
23, 24, 154, -28
23, 25, 1922, 0
23, 26, 293, 32
23, 27, 292, 20
23, 28, 79, 56
23, 29, 843, 28
23, 30, 669, -12
23, 31, 710, 7
23, 32, 586, 5
23, 33, 538, 4
23, 34, 65, 29
23, 35, 1897, 0
23, 36, 1981, -9
23, 37, 678, -3
23, 38, 1890, 22
23, 39, 1017, 2
23, 40, 251, 15
23, 41, 1599, 9
23, 42, 150, 24
23, 43, 279, 26
23, 44, 889, 19
23, 45, 389, 5
23, 46, 2003, -7
23, 47, 592, 12
23, 48, 1043, 10
23, 49, 735, 8
23, 50, 1878, 4
23, 51, 680, 18
23, 52, 634, 8
23, 53, 518, 23
23, 54, 1592, 5
23, 55, 705, 7
23, 56, 656, -15
23, 57, 1781, 4
23, 58, 1987, 1
23, 59, 1838, 1
23, 60, 2056, -1
23, 61, 1991, 2
23, 62, 2024, 9
23, 63, 708, 5
23, 64, 359, 17
23, 65, 326, 22
23, 66, 766, 1
23, 67, 807, 21
23, 68, 927, 6
23, 69, 646, 5
23, 70, 470, 9
23, 71, 357, 9
23, 72, 300, -25
23, 73, 1115, 1
24, 25, 1984, 0
24, 26, 434, 12
24, 27, 321, 14
24, 28, 97, 30
24, 29, 988, 10
24, 30, 636, 9
24, 31, 832, -1
24, 32, 474, 5
24, 33, 608, 0
24, 34, 188, 26
24, 35, 1967, -2
24, 36, 1983, -9
24, 37, 721, 6
24, 38, 1966, 8
24, 39, 1127, -6
24, 40, 119, 19
24, 41, 1688, 11
24, 42, 167, 13
24, 43, 347, 14
24, 44, 1002, 12
24, 45, 331, -6
24, 46, 2016, -6
24, 47, 480, 17
24, 48, 1189, -4
24, 49, 842, 4
24, 50, 1957, 5
24, 51, 795, 19
24, 52, 789, -7
24, 53, 416, 6
24, 54, 1689, 7
24, 55, 831, 3
24, 56, 621, -25
24, 57, 1863, 9
24, 58, 2038, -1
24, 59, 1922, 2
24, 60, 2110, -1
24, 61, 2045, -4
24, 62, 2081, 9
24, 63, 792, -11
24, 64, 500, 4
24, 65, 408, 7
24, 66, 641, 4
24, 67, 935, 2
24, 68, 1065, 5
24, 69, 751, 2
24, 70, 436, 6
24, 71, 374, 15
24, 72, 161, -78
24, 73, 1257, -8
25, 26, 1984, 0
25, 27, 2201, -1
25, 28, 1908, -5
25, 29, 1474, 1
25, 30, 1473, 2
25, 31, 2248, 2
25, 32, 2445, 0
25, 33, 1384, -2
25, 34, 1856, -3
25, 35, 109, 23
25, 36, 750, -7
25, 37, 1264, -9
25, 38, 186, 130
25, 39, 1028, -9
25, 40, 1943, -6
25, 41, 467, 24
25, 42, 1819, -4
25, 43, 2158, -3
25, 44, 2416, 1
25, 45, 1724, 0
25, 46, 624, -10
25, 47, 2450, -2
25, 48, 1425, 2
25, 49, 1241, -13
25, 50, 236, 39
25, 51, 2282, -1
25, 52, 1769, -2
25, 53, 2397, -1
25, 54, 550, -3
25, 55, 2225, -1
25, 56, 1491, -8
25, 57, 292, 27
25, 58, 149, 20
25, 59, 305, 23
25, 60, 168, 0
25, 61, 120, -4
25, 62, 117, -19
25, 63, 1220, -4
25, 64, 1660, 3
25, 65, 1595, -4
25, 66, 2582, 1
25, 67, 1295, -2
25, 68, 1331, 7
25, 69, 1315, -5
25, 70, 2392, 2
25, 71, 2267, -5
25, 72, 1960, -3
25, 73, 1335, -1
26, 27, 308, -18
26, 28, 373, -20
26, 29, 697, 19
26, 30, 911, -8
26, 31, 425, 24
26, 32, 745, 2
26, 33, 657, 2
26, 34, 311, -20
26, 35, 1944, -1
26, 36, 2148, -17
26, 37, 826, 1
26, 38, 1924, 12
26, 39, 997, 0
26, 40, 542, -10
26, 41, 1609, 10
26, 42, 424, -4
26, 43, 229, -8
26, 44, 611, 25
26, 45, 664, -4
26, 46, 2152, -6
26, 47, 753, 13
26, 48, 886, 10
26, 49, 745, -2
26, 50, 1905, 3
26, 51, 406, 30
26, 52, 411, 8
26, 53, 670, -6
26, 54, 1585, 2
26, 55, 417, 15
26, 56, 901, 1
26, 57, 1804, 9
26, 58, 2069, 1
26, 59, 1855, 3
26, 60, 2132, 3
26, 61, 2068, 4
26, 62, 2094, 9
26, 63, 776, 2
26, 64, 324, 6
26, 65, 472, 4
26, 66, 935, 6
26, 67, 744, 4
26, 68, 815, 1
26, 69, 669, -3
26, 70, 516, 1
26, 71, 357, -7
26, 72, 590, -2
26, 73, 975, 7
27, 28, 337, 9
27, 29, 1000, 13
27, 30, 945, 1
27, 31, 582, 9
27, 32, 447, 8
27, 33, 823, -2
27, 34, 355, 23
27, 35, 2172, -2
27, 36, 2272, -7
27, 37, 969, 6
27, 38, 2160, 19
27, 39, 1259, 8
27, 40, 436, 3
27, 41, 1859, 8
27, 42, 431, 14
27, 43, 82, 20
27, 44, 724, 15
27, 45, 647, -5
27, 46, 2295, -8
27, 47, 454, 23
27, 48, 1193, 10
27, 49, 987, 4
27, 50, 2146, 7
27, 51, 529, 29
27, 52, 719, 0
27, 53, 371, 9
27, 54, 1844, 4
27, 55, 588, 5
27, 56, 931, -6
27, 57, 2047, 1
27, 58, 2271, 5
27, 59, 2102, 6
27, 60, 2339, 1
27, 61, 2274, -1
27, 62, 2306, 8
27, 63, 982, 0
27, 64, 571, 1
27, 65, 612, 0
27, 66, 635, -1
27, 67, 1022, 10
27, 68, 1112, -1
27, 69, 901, -2
27, 70, 212, 15
27, 71, 66, 13
27, 72, 468, -10
27, 73, 1279, -4
28, 29, 892, 12
28, 30, 609, 17
28, 31, 789, 9
28, 32, 564, 0
28, 33, 526, 2
28, 34, 92, 23
28, 35, 1888, -7
28, 36, 1938, -10
28, 37, 652, 10
28, 38, 1884, 22
28, 39, 1033, -2
28, 40, 174, -8
28, 41, 1602, 9
28, 42, 95, 13
28, 43, 340, 23
28, 44, 966, 13
28, 45, 318, -3
28, 46, 1964, -1
28, 47, 571, 18
28, 48, 1092, -3
28, 49, 749, 2
28, 50, 1874, 7
28, 51, 758, 27
28, 52, 702, 7
28, 53, 503, 7
28, 54, 1600, 9
28, 55, 784, 9
28, 56, 595, -17
28, 57, 1779, 1
28, 58, 1967, 1
28, 59, 1837, 7
28, 60, 2038, 4
28, 61, 1973, 5
28, 62, 2008, 2
28, 63, 706, 3
28, 64, 404, 8
28, 65, 320, 1
28, 66, 736, 6
28, 67, 838, -6
28, 68, 968, 2
28, 69, 658, 11
28, 70, 491, 1
28, 71, 399, 1
28, 72, 223, -31
28, 73, 1160, -2
29, 30, 1052, -8
29, 31, 803, 3
29, 32, 1413, -6
29, 33, 635, -12
29, 34, 800, -19
29, 35, 1406, -11
29, 36, 1858, -17
29, 37, 758, -23
29, 38, 1368, 9
29, 39, 457, -24
29, 40, 1044, -16
29, 41, 1033, 9
29, 42, 862, -16
29, 43, 925, -11
29, 44, 952, 10
29, 45, 997, -14
29, 46, 1817, -10
29, 47, 1420, 4
29, 48, 200, -49
29, 49, 410, -28
29, 50, 1337, 1
29, 51, 850, -7
29, 52, 328, 5
29, 53, 1340, -7
29, 54, 982, -4
29, 55, 778, -5
29, 56, 1055, -16
29, 57, 1237, -7
29, 58, 1590, 3
29, 59, 1275, -2
29, 60, 1638, -2
29, 61, 1579, -8
29, 62, 1591, 0
29, 63, 553, -27
29, 64, 488, -42
29, 65, 669, -26
29, 66, 1600, 1
29, 67, 230, -29
29, 68, 146, -42
29, 69, 434, -48
29, 70, 1211, -9
29, 71, 1053, -14
29, 72, 1091, -23
29, 73, 279, -36
30, 31, 1331, 2
30, 32, 1023, -2
30, 33, 417, 3
30, 34, 620, -1
30, 35, 1483, 5
30, 36, 1356, 0
30, 37, 333, -12
30, 38, 1501, 21
30, 39, 904, 4
30, 40, 546, -1
30, 41, 1292, 6
30, 42, 519, -2
30, 43, 947, 8
30, 44, 1521, 0
30, 45, 307, -29
30, 46, 1400, -4
30, 47, 1027, -1
30, 48, 1216, 5
30, 49, 685, 4
30, 50, 1506, 7
30, 51, 1317, 6
30, 52, 1052, 1
30, 53, 993, 1
30, 54, 1326, 2
30, 55, 1320, 2
30, 56, 18, -62
30, 57, 1425, 2
30, 58, 1497, 5
30, 59, 1490, 4
30, 60, 1573, 8
30, 61, 1511, 2
30, 62, 1554, 11
30, 63, 546, 3
30, 64, 704, 4
30, 65, 466, 6
30, 66, 1131, -3
30, 67, 869, 7
30, 68, 1040, -4
30, 69, 627, 6
30, 70, 1070, 0
30, 71, 1005, 5
30, 72, 542, -31
30, 73, 1235, 4
31, 32, 1001, 3
31, 33, 1031, -2
31, 34, 735, 0
31, 35, 2191, 0
31, 36, 2508, -8
31, 37, 1206, -6
31, 38, 2159, 12
31, 39, 1221, -8
31, 40, 949, -3
31, 41, 1827, -1
31, 42, 848, -8
31, 43, 513, -15
31, 44, 192, 41
31, 45, 1089, 1
31, 46, 2498, -2
31, 47, 1008, 0
31, 48, 936, -1
31, 49, 1030, -16
31, 50, 2131, 1
31, 51, 70, -21
31, 52, 482, 2
31, 53, 929, 2
31, 54, 1782, -5
31, 55, 25, 7
31, 56, 1322, -7
31, 57, 2030, 2
31, 58, 2351, -1
31, 59, 2072, 1
31, 60, 2407, 2
31, 61, 2344, -2
31, 62, 2363, 6
31, 63, 1106, 2
31, 64, 672, -11
31, 65, 876, 1
31, 66, 1178, 4
31, 67, 953, 0
31, 68, 948, 1
31, 69, 978, -10
31, 70, 710, 1
31, 71, 583, -10
31, 72, 994, -4
31, 73, 1040, -4
32, 33, 1080, -1
32, 34, 643, -6
32, 35, 2433, 0
32, 36, 2375, -1
32, 37, 1180, 5
32, 38, 2435, -3
32, 39, 1598, 1
32, 40, 502, -10
32, 41, 2162, 3
32, 42, 640, -5
32, 43, 528, -3
32, 44, 1110, 4
32, 45, 731, 3
32, 46, 2424, 2
32, 47, 7, -2
32, 48, 1611, 1
32, 49, 1314, -4
32, 50, 2428, 1
32, 51, 939, 1
32, 52, 1156, 1
32, 53, 76, -19
32, 54, 2163, -1
32, 55, 1012, -2
32, 56, 1005, 0
32, 57, 2334, 3
32, 58, 2491, 0
32, 59, 2394, 4
32, 60, 2564, 0
32, 61, 2500, -1
32, 62, 2539, 2
32, 63, 1266, 0
32, 64, 942, -1
32, 65, 882, 0
32, 66, 189, 4
32, 67, 1393, 2
32, 68, 1509, 3
32, 69, 1223, -3
32, 70, 295, -7
32, 71, 423, 3
32, 72, 489, 1
32, 73, 1690, -3
33, 34, 472, -8
33, 35, 1362, 4
33, 36, 1491, -15
33, 37, 174, 12
33, 38, 1358, 41
33, 39, 558, -2
33, 40, 591, -2
33, 41, 1082, 19
33, 42, 441, 2
33, 43, 788, -4
33, 44, 1224, 9
33, 45, 433, -5
33, 46, 1496, 2
33, 47, 1086, 7
33, 48, 802, -2
33, 49, 291, 8
33, 50, 1349, 10
33, 51, 1036, 12
33, 52, 669, 0
33, 53, 1025, 6
33, 54, 1088, 7
33, 55, 1015, 0
33, 56, 420, -5
33, 57, 1254, 9
33, 58, 1449, 2
33, 59, 1313, 15
33, 60, 1518, 8
33, 61, 1453, 7
33, 62, 1486, 18
33, 63, 191, 3
33, 64, 360, 14
33, 65, 211, -8
33, 66, 1238, -3
33, 67, 460, 11
33, 68, 630, 10
33, 69, 217, 9
33, 70, 1008, -5
33, 71, 889, -10
33, 72, 622, 0
33, 73, 828, -5
34, 35, 1831, 0
34, 36, 1920, -21
34, 37, 613, 6
34, 38, 1824, 19
34, 39, 956, 9
34, 40, 259, -17
34, 41, 1535, 8
34, 42, 113, -4
34, 43, 336, 16
34, 44, 919, 9
34, 45, 354, -3
34, 46, 1940, -1
34, 47, 649, 18
34, 48, 1000, 4
34, 49, 673, 5
34, 50, 1813, 9
34, 51, 711, 18
34, 52, 613, 4
34, 53, 578, 9
34, 54, 1529, 1
34, 55, 728, 5
34, 56, 608, -4
34, 57, 1716, 1
34, 58, 1921, 4
34, 59, 1773, 7
34, 60, 1990, 3
34, 61, 1925, 1
34, 62, 1958, 5
34, 63, 643, 2
34, 64, 312, 20
34, 65, 260, 21
34, 66, 820, 8
34, 67, 752, 8
34, 68, 878, 7
34, 69, 583, 10
34, 70, 535, 2
34, 71, 421, 13
34, 72, 309, -16
34, 73, 1069, -6
35, 36, 854, 9
35, 37, 1253, -13
35, 38, 76, 105
35, 39, 969, -7
35, 40, 1933, 0
35, 41, 381, 30
35, 42, 1801, -2
35, 43, 2125, -2
35, 44, 2354, 0
35, 45, 1721, -4
35, 46, 730, -2
35, 47, 2439, 3
35, 48, 1346, -4
35, 49, 1198, -8
35, 50, 126, 18
35, 51, 2227, 3
35, 52, 1709, -5
35, 53, 2382, -1
35, 54, 457, 3
35, 55, 2167, -2
35, 56, 1501, -5
35, 57, 191, -8
35, 58, 258, -18
35, 59, 196, 22
35, 60, 264, 12
35, 61, 227, -5
35, 62, 209, 20
35, 63, 1190, -5
35, 64, 1621, 4
35, 65, 1571, 2
35, 66, 2576, 0
35, 67, 1238, -1
35, 68, 1261, -5
35, 69, 1276, -10
35, 70, 2366, 2
35, 71, 2238, -3
35, 72, 1953, -4
35, 73, 1254, -9
36, 37, 1322, -6
36, 38, 928, 97
36, 39, 1413, -1
36, 40, 1902, 2
36, 41, 1090, 4
36, 42, 1843, -2
36, 43, 2256, 7
36, 44, 2697, 30
36, 45, 1662, -3
36, 46, 137, 227
36, 47, 2378, 9
36, 48, 1886, 6
36, 49, 1498, 11
36, 50, 975, 38
36, 51, 2521, 25
36, 52, 2076, 3
36, 53, 2349, 21
36, 54, 1186, -9
36, 55, 2489, 6
36, 56, 1374, 43
36, 57, 997, 25
36, 58, 624, -13
36, 59, 1033, 27
36, 60, 674, 14
36, 61, 661, -18
36, 62, 709, 80
36, 63, 1403, -1
36, 64, 1842, 16
36, 65, 1683, -2
36, 66, 2464, 5
36, 67, 1634, 5
36, 68, 1739, 1
36, 69, 1535, 2
36, 70, 2420, 2
36, 71, 2336, 6
36, 72, 1899, 21
36, 73, 1822, -1
37, 38, 1258, 38
37, 39, 570, -9
37, 40, 679, -9
37, 41, 1009, 22
37, 42, 559, -4
37, 43, 942, -12
37, 44, 1398, 6
37, 45, 474, -20
37, 46, 1332, -5
37, 47, 1186, 11
37, 48, 904, -3
37, 49, 363, 14
37, 50, 1254, 12
37, 51, 1210, 9
37, 52, 834, 3
37, 53, 1132, -2
37, 54, 1030, 6
37, 55, 1189, 1
37, 56, 344, 0
37, 57, 1165, 13
37, 58, 1317, 18
37, 59, 1227, 20
37, 60, 1388, 10
37, 61, 1324, 8
37, 62, 1360, 11
37, 63, 218, 14
37, 64, 534, 1
37, 65, 362, 1
37, 66, 1324, 7
37, 67, 554, 16
37, 68, 725, 10
37, 69, 324, 13
37, 70, 1142, -5
37, 71, 1035, 2
37, 72, 699, -1
37, 73, 912, -2
38, 39, 940, -21
38, 40, 1936, -19
38, 41, 335, -72
38, 42, 1799, -24
38, 43, 2111, -11
38, 44, 2319, -2
38, 45, 1729, -19
38, 46, 806, -47
38, 47, 2440, -7
38, 48, 1299, -17
38, 49, 1180, -37
38, 50, 50, -39
38, 51, 2197, -7
38, 52, 1677, -6
38, 53, 2382, -16
38, 54, 402, -57
38, 55, 2135, -1
38, 56, 1518, -29
38, 57, 133, -110
38, 58, 334, -53
38, 59, 123, -64
38, 60, 333, -48
38, 61, 301, -72
38, 62, 279, -205
38, 63, 1181, -45
38, 64, 1604, -21
38, 65, 1566, -11
38, 66, 2582, -1
38, 67, 1208, -20
38, 68, 1222, -12
38, 69, 1261, -40
38, 70, 2358, -11
38, 71, 2226, -9
38, 72, 1958, -22
38, 73, 1204, -36
39, 40, 1135, -5
39, 41, 615, 17
39, 42, 965, -10
39, 43, 1200, 6
39, 44, 1388, 8
39, 45, 991, 2
39, 46, 1365, 5
39, 47, 1604, 7
39, 48, 476, -4
39, 49, 284, 5
39, 50, 916, 13
39, 51, 1257, 4
39, 52, 741, -1
39, 53, 1534, -3
39, 54, 588, 25
39, 55, 1197, -2
39, 56, 915, -7
39, 57, 814, 16
39, 58, 1137, 2
39, 59, 861, 18
39, 60, 1189, 15
39, 61, 1128, 4
39, 62, 1144, -4
39, 63, 373, 2
39, 64, 688, 2
39, 65, 723, 11
39, 66, 1769, 3
39, 67, 268, -4
39, 68, 327, 15
39, 69, 375, -11
39, 70, 1466, -4
39, 71, 1322, 7
39, 72, 1170, 4
39, 73, 430, 3
40, 41, 1672, 9
40, 42, 182, 27
40, 43, 466, 23
40, 44, 1120, 11
40, 45, 240, -13
40, 46, 1941, -2
40, 47, 507, 14
40, 48, 1243, 2
40, 49, 851, -1
40, 50, 1931, 4
40, 51, 913, 7
40, 52, 873, 6
40, 53, 458, 26
40, 54, 1680, -3
40, 55, 947, 4
40, 56, 529, 5
40, 57, 1839, 5
40, 58, 1989, 5
40, 59, 1899, 8
40, 60, 2063, 3
40, 61, 1998, 2
40, 62, 2036, 12
40, 63, 782, 14
40, 64, 558, 2
40, 65, 414, 11
40, 66, 647, 5
40, 67, 966, 7
40, 68, 1107, 4
40, 69, 761, 9
40, 70, 526, 10
40, 71, 484, 18
40, 72, 49, -16
40, 73, 1304, 1
41, 42, 1521, -9
41, 43, 1805, -4
41, 44, 1985, 3
41, 45, 1483, -13
41, 46, 993, -11
41, 47, 2168, 0
41, 48, 965, -21
41, 49, 872, -21
41, 50, 304, 18
41, 51, 1867, -5
41, 52, 1344, -8
41, 53, 2104, 1
41, 54, 95, -83
41, 55, 1802, 2
41, 56, 1309, -10
41, 57, 203, -76
41, 58, 606, -10
41, 59, 246, 32
41, 60, 635, -4
41, 61, 585, -24
41, 62, 583, -18
41, 63, 895, -21
41, 64, 1293, -18
41, 65, 1281, -19
41, 66, 2319, -2
41, 67, 880, -16
41, 68, 887, -19
41, 69, 957, -25
41, 70, 2062, -4
41, 71, 1923, -5
41, 72, 1699, -4
41, 73, 872, -30
42, 43, 428, 16
42, 44, 1031, 12
42, 45, 241, -26
42, 46, 1869, -3
42, 47, 646, 17
42, 48, 1061, 12
42, 49, 681, 5
42, 50, 1790, 9
42, 51, 823, 6
42, 52, 706, -1
42, 53, 583, 14
42, 54, 1523, 0
42, 55, 842, 12
42, 56, 506, -9
42, 57, 1696, 13
42, 58, 1876, 2
42, 59, 1755, 12
42, 60, 1947, 4
42, 61, 1882, 6
42, 62, 1917, 10
42, 63, 626, -9
42, 64, 378, 2
42, 65, 243, 14
42, 66, 804, 6
42, 67, 786, 5
42, 68, 926, 1
42, 69, 590, -1
42, 70, 585, -1
42, 71, 493, 23
42, 72, 228, -6
42, 73, 1122, -5
43, 44, 666, 23
43, 45, 658, 1
43, 46, 2273, -4
43, 47, 536, 9
43, 48, 1116, -8
43, 49, 933, -3
43, 50, 2095, 6
43, 51, 464, 29
43, 52, 639, 3
43, 53, 452, -3
43, 54, 1787, -3
43, 55, 517, 9
43, 56, 934, -1
43, 57, 1995, 2
43, 58, 2232, 2
43, 59, 2049, 5
43, 60, 2299, 2
43, 61, 2234, 2
43, 62, 2264, 7
43, 63, 938, -3
43, 64, 512, 17
43, 65, 580, 11
43, 66, 717, -3
43, 67, 957, 3
43, 68, 1040, 3
43, 69, 850, 7
43, 70, 286, 10
43, 71, 128, 5
43, 72, 504, -10
43, 73, 1204, -3
44, 45, 1273, -7
44, 46, 2684, -3
44, 47, 1116, -1
44, 48, 1063, -6
44, 49, 1212, -12
44, 50, 2289, 0
44, 51, 208, -69
44, 52, 647, -2
44, 53, 1043, -11
44, 54, 1935, -4
44, 55, 208, -8
44, 56, 1512, -8
44, 57, 2188, -3
44, 58, 2523, 0
44, 59, 2227, -4
44, 60, 2577, -1
44, 61, 2515, 0
44, 62, 2532, -2
44, 63, 1293, -7
44, 64, 864, -18
44, 65, 1068, -6
44, 66, 1275, 1
44, 67, 1121, -7
44, 68, 1099, -4
44, 69, 1163, -6
44, 70, 815, -9
44, 71, 712, -14
44, 72, 1163, -8
44, 73, 1167, -5
45, 46, 1701, 3
45, 47, 735, 8
45, 48, 1187, 2
45, 49, 721, 4
45, 50, 1727, 6
45, 51, 1065, 16
45, 52, 903, -2
45, 53, 694, 7
45, 54, 1500, -3
45, 55, 1082, -3
45, 56, 291, -71
45, 57, 1639, 0
45, 58, 1763, 6
45, 59, 1701, 7
45, 60, 1838, 1
45, 61, 1774, 1
45, 62, 1814, 8
45, 63, 620, 7
45, 64, 550, -2
45, 65, 328, 13
45, 66, 858, 0
45, 67, 870, 7
45, 68, 1030, 5
45, 69, 637, 2
45, 70, 763, 0
45, 71, 703, 11
45, 72, 242, -56
45, 73, 1231, -1
46, 47, 2427, 4
46, 48, 1831, -1
46, 49, 1475, 6
46, 50, 854, 15
46, 51, 2514, 2
46, 52, 2053, -1
46, 53, 2393, 1
46, 54, 1088, -1
46, 55, 2478, -2
46, 56, 1418, 43
46, 57, 883, 8
46, 58, 492, 24
46, 59, 915, 10
46, 60, 538, 10
46, 61, 529, 0
46, 62, 575, 40
46, 63, 1392, 2
46, 64, 1840, 6
46, 65, 1695, -3
46, 66, 2521, -1
46, 67, 1599, -1
46, 68, 1693, -1
46, 69, 1520, -2
46, 70, 2451, -3
46, 71, 2359, 0
46, 72, 1941, 9
46, 73, 1762, -2
47, 48, 1618, 2
47, 49, 1320, -9
47, 50, 2433, 2
47, 51, 946, 3
47, 52, 1163, -1
47, 53, 83, -11
47, 54, 2169, 0
47, 55, 1019, -4
47, 56, 1009, -4
47, 57, 2340, -2
47, 58, 2496, 0
47, 59, 2400, 4
47, 60, 2569, 1
47, 61, 2505, -2
47, 62, 2544, -1
47, 63, 1272, -8
47, 64, 949, -1
47, 65, 888, -13
47, 66, 182, 0
47, 67, 1400, -1
47, 68, 1516, -3
47, 69, 1229, -6
47, 70, 301, -1
47, 71, 430, -24
47, 72, 493, -22
47, 73, 1697, -5
48, 49, 541, -2
48, 50, 1262, 16
48, 51, 991, 3
48, 52, 493, 3
48, 53, 1538, -1
48, 54, 899, 12
48, 55, 911, -2
48, 56, 1221, 5
48, 57, 1165, 19
48, 58, 1553, 0
48, 59, 1194, 14
48, 60, 1592, 2
48, 61, 1537, 3
48, 62, 1542, 0
48, 63, 688, -9
48, 64, 688, 3
48, 65, 860, 1
48, 66, 1799, -1
48, 67, 349, 12
48, 68, 180, 14
48, 69, 589, -1
48, 70, 1403, 0
48, 71, 1244, 8
48, 72, 1289, -2
48, 73, 104, 21
49, 50, 1162, 10
49, 51, 1055, 11
49, 52, 578, 1
49, 53, 1251, 7
49, 54, 858, 3
49, 55, 1009, -2
49, 56, 692, -8
49, 57, 1062, 3
49, 58, 1331, 14
49, 59, 1115, 21
49, 60, 1392, 4
49, 61, 1328, -4
49, 62, 1352, 13
49, 63, 146, 0
49, 64, 423, -9
49, 65, 438, -10
49, 66, 1484, 3
49, 67, 192, 8
49, 68, 361, 18
49, 69, 91, -29
49, 70, 1191, 5
49, 71, 1051, 1
49, 72, 888, 5
49, 73, 550, -4
50, 51, 2171, -2
50, 52, 1649, -2
50, 53, 2374, -4
50, 54, 363, -26
50, 55, 2107, -1
50, 56, 1523, -11
50, 57, 101, -17
50, 58, 384, -13
50, 59, 74, -8
